Date,Open,High,Low,Close,Adj Close,Volume
7/10/1996,69.496468,70.250229,67.988953,69.797974,56.070087,15427100
7/11/1996,68.893463,69.044212,66.029182,67.385948,54.132442,7638400
7/12/1996,67.988953,68.290459,66.782944,67.235199,54.011372,3279800
7/15/1996,67.385948,67.536697,63.918663,64.370918,51.710411,3209000
7/16/1996,64.370918,65.275429,60.903633,63.164906,50.741611,5473100
7/17/1996,64.672417,66.782944,63.617161,65.878433,52.921436,4037400
7/18/1996,65.878433,66.782944,65.124672,66.632187,53.526928,2278700
7/19/1996,66.632187,67.235199,65.426178,65.727684,52.800335,1550200
7/22/1996,65.426178,65.426178,63.918663,64.672417,51.952644,2212800
7/23/1996,64.370918,64.973923,63.014153,63.76791,51.225998,2051300
7/24/1996,61.657391,63.918663,61.205135,63.315655,50.862701,2908600
7/25/1996,63.617161,64.220169,63.315655,64.069412,51.468216,1396400
7/26/1996,64.823174,66.179939,64.521667,66.029182,53.042538,1883900
7/29/1996,65.727684,66.179939,63.617161,63.76791,51.225998,1406100
7/30/1996,64.220169,65.275429,63.315655,65.275429,52.437035,1219300
7/31/1996,65.124672,66.029182,64.823174,65.124672,52.315926,1118000
8/1/1996,64.672417,65.727684,63.315655,65.576927,52.679214,1322600
8/2/1996,66.481438,68.290459,66.179939,68.290459,54.859058,2004000
8/5/1996,67.536697,67.988953,66.330688,66.632187,53.526928,1090300
8/6/1996,66.330688,67.385948,66.179939,66.933693,53.769127,1549300
8/7/1996,67.385948,69.496468,67.235199,69.044212,55.464561,2317300
8/8/1996,69.948723,70.702484,69.496468,69.797974,56.070087,2308500
8/9/1996,68.893463,69.194969,67.536697,67.838203,54.495762,1360000
8/12/1996,67.536697,68.290459,67.084442,67.838203,54.495762,1157100
8/13/1996,67.536697,67.536697,65.878433,66.179939,53.163658,1279900
8/14/1996,66.179939,67.084442,66.179939,66.25531,53.224182,1250000
8/15/1996,66.330688,67.687454,66.179939,67.235199,54.011372,1374800
8/16/1996,67.235199,67.235199,64.521667,65.124672,52.315926,2204000
8/19/1996,64.973923,66.029182,64.823174,65.878433,52.921436,1193100
8/20/1996,65.878433,66.029182,65.275429,65.878433,52.921436,1043900
8/21/1996,65.124672,66.029182,64.823174,66.029182,53.042538,1189600
8/22/1996,66.179939,66.481438,65.878433,66.481438,53.405838,1137700
8/23/1996,66.481438,67.235199,65.727684,65.878433,52.921436,1264500
8/26/1996,65.727684,66.330688,64.823174,65.426178,52.558128,888400
8/27/1996,65.426178,65.576927,65.124672,65.426178,52.558128,950400
8/28/1996,65.426178,65.727684,65.124672,65.275429,52.437035,990500
8/29/1996,64.973923,65.576927,64.672417,65.124672,52.315926,1006600
8/30/1996,65.275429,65.275429,64.220169,64.370918,51.710411,971700
9/3/1996,63.918663,64.672417,63.76791,64.370918,51.710411,1146700
9/4/1996,64.069412,64.521667,63.541782,63.617161,51.104923,921000
9/5/1996,63.466408,63.76791,62.109642,62.411148,50.136108,1841300
9/6/1996,62.561897,63.164906,61.657391,62.260395,50.015007,1744600
9/9/1996,62.71265,63.014153,60.903633,61.054382,49.046185,2319800
9/10/1996,61.506638,61.958893,61.054382,61.205135,49.167294,3220000
9/11/1996,61.205135,61.205135,56.381084,59.396114,47.8078,8597800
9/12/1996,58.340855,58.491608,57.587097,57.587097,46.351727,5584700
9/13/1996,58.340855,58.943859,58.190102,58.642357,47.20108,3838100
9/16/1996,58.943859,61.355885,58.79311,60.903633,49.021198,4154100
9/17/1996,61.355885,62.260395,60.903633,62.109642,49.991901,3603500
9/18/1996,62.109642,62.260395,61.355885,61.958893,49.87056,1881200
9/19/1996,61.958893,62.411148,61.657391,62.411148,50.234592,1745600
9/20/1996,62.260395,62.863403,61.958893,62.260395,50.113262,1943700
9/23/1996,62.260395,62.260395,61.205135,61.657391,49.627903,1228100
9/24/1996,61.958893,64.521667,61.958893,63.76791,51.326641,3004300
9/25/1996,63.918663,64.069412,62.863403,63.014153,50.719944,2366900
9/26/1996,62.863403,64.521667,62.863403,62.863403,50.598618,1879900
9/27/1996,62.71265,62.71265,61.958893,62.411148,50.234592,1478300
9/30/1996,62.411148,63.617161,62.109642,62.109642,49.991901,1283800
10/1/1996,62.109642,62.411148,61.054382,61.355885,49.385204,1529100
10/2/1996,61.506638,62.109642,61.054382,61.355885,49.385204,1521500
10/3/1996,61.205135,61.355885,59.69762,59.84837,48.171814,2653100
10/4/1996,60.149872,60.300625,57.888599,58.190102,46.837078,5212400
10/7/1996,58.190102,60.300625,58.190102,59.999123,48.293159,3895800
10/8/1996,59.546867,59.999123,58.039352,58.79311,47.322433,6139100
10/9/1996,59.094612,59.69762,58.340855,59.094612,47.565117,3592600
10/10/1996,58.943859,59.396114,57.888599,58.190102,46.837078,3053400
10/11/1996,58.491608,59.245365,58.190102,58.79311,47.322433,2224000
10/14/1996,59.094612,59.69762,58.642357,59.094612,47.565117,1978600
10/15/1996,59.396114,59.84837,57.587097,57.73785,46.47308,4088800
10/16/1996,57.587097,59.245365,57.285595,59.245365,47.686459,3548300
10/17/1996,59.396114,59.546867,57.888599,57.888599,46.594398,2372000
10/18/1996,58.79311,59.094612,58.340855,58.79311,47.322433,2329700
10/21/1996,58.79311,59.396114,58.190102,58.190102,46.837078,2338200
10/22/1996,58.190102,58.642357,57.73785,58.190102,46.837078,1984000
10/23/1996,57.73785,59.094612,57.73785,57.888599,46.594398,1723600
10/24/1996,58.943859,58.943859,57.587097,57.888599,46.594398,1860400
10/25/1996,57.888599,58.039352,57.134842,57.285595,46.10902,2054400
10/28/1996,57.285595,57.285595,56.079582,56.079582,45.138317,2011200
10/29/1996,55.77808,55.928829,54.722816,55.175072,44.41029,3111500
10/30/1996,55.175072,55.77808,54.722816,55.325825,44.531631,2412600
10/31/1996,55.476574,56.230331,54.873569,55.476574,44.652962,2065300
11/1/1996,55.476574,55.627327,53.969059,54.421314,43.803593,3770100
11/4/1996,54.722816,54.873569,53.667557,53.969059,43.43956,2419900
11/5/1996,53.969059,56.079582,53.215302,55.928829,45.016987,2989000
11/6/1996,55.77808,57.285595,55.627327,56.531837,45.502342,3098100
11/7/1996,56.230331,58.943859,56.079582,58.190102,46.837078,3439000
11/8/1996,58.491608,58.642357,57.888599,58.491608,47.079746,2057900
11/11/1996,58.642357,60.451378,58.190102,60.300625,48.535854,2708000
11/12/1996,62.561897,63.617161,61.205135,62.71265,50.477268,6395500
11/13/1996,62.863403,63.014153,61.657391,62.561897,50.355927,2664800
11/14/1996,64.823174,66.029182,62.71265,65.878433,53.025402,4870900
11/15/1996,66.029182,66.029182,63.617161,64.823174,52.176037,3382200
11/18/1996,64.823174,65.124672,64.069412,64.521667,51.933346,1680100
11/19/1996,64.521667,66.481438,64.370918,66.481438,53.510746,2935000
11/20/1996,66.481438,66.782944,65.878433,66.179939,53.268093,2607200
11/21/1996,66.330688,66.330688,64.521667,64.973923,52.297356,1600700
11/22/1996,65.124672,67.084442,64.973923,66.179939,53.268093,1965300
11/25/1996,66.029182,66.179939,65.426178,66.179939,53.268093,1814300
11/26/1996,65.878433,66.029182,64.370918,64.973923,52.297356,2000300
11/27/1996,64.672417,67.385948,64.370918,67.235199,54.117474,2712400
11/29/1996,67.235199,67.385948,65.426178,66.782944,53.753456,819700
12/2/1996,66.179939,68.139709,66.029182,67.838203,54.602821,2185900
12/3/1996,67.838203,69.044212,66.330688,66.632187,53.63208,2687200
12/4/1996,66.330688,66.933693,65.124672,66.179939,53.268093,1777000
12/5/1996,66.029182,66.179939,64.370918,64.672417,52.054695,1456300
12/6/1996,62.260395,65.878433,62.109642,64.672417,52.054695,2672400
12/9/1996,64.973923,66.481438,64.973923,66.029182,53.146744,1955500
12/10/1996,66.933693,67.988953,66.481438,66.632187,53.63208,3144900
12/11/1996,65.426178,66.029182,64.370918,64.823174,52.270164,2535300
12/12/1996,65.878433,66.632187,64.370918,64.672417,52.148628,2265400
12/13/1996,64.370918,65.426178,64.220169,64.823174,52.270164,1517900
12/16/1996,65.727684,65.878433,64.973923,64.973923,52.391708,2109700
12/17/1996,64.672417,65.426178,64.370918,64.521667,52.027039,2002200
12/18/1996,64.823174,68.441208,64.823174,67.988953,54.822884,3555700
12/19/1996,68.290459,69.496468,67.084442,69.345718,55.916939,3501100
12/20/1996,71.003983,71.154739,69.044212,69.496468,56.038479,3436500
12/23/1996,71.003983,71.606995,70.400978,71.003983,57.25407,3420200
12/24/1996,71.305489,73.11451,71.305489,72.813004,58.712788,1746900
12/26/1996,73.265259,76.732544,73.11451,76.431046,61.630157,2978700
12/27/1996,75.828033,75.97879,73.868263,74.320518,59.928345,1904100
12/30/1996,74.320518,75.526535,74.320518,74.622025,60.171452,1475900
12/31/1996,74.622025,75.526535,73.717514,73.868263,59.563633,1602000
1/2/1997,74.169769,74.169769,71.305489,72.209999,58.226517,2730800
1/3/1997,72.963753,74.622025,72.813004,74.622025,60.171452,2320000
1/6/1997,74.772774,75.225029,73.265259,74.471275,60.049892,2534600
1/7/1997,74.169769,74.622025,73.11451,74.169769,59.806812,2000100
1/8/1997,75.526535,77.184799,74.923523,76.732544,61.87326,5550500
1/9/1997,77.184799,78.390816,75.526535,78.390816,63.210434,4055400
1/10/1997,79.295319,82.00885,78.390816,80.04908,64.547539,9800200
1/13/1997,79.295319,80.04908,78.99382,79.295319,63.939758,2843400
1/14/1997,79.446075,81.255089,79.446075,80.802841,65.15535,2840300
1/15/1997,80.802841,81.405846,80.199829,80.95359,65.276932,2890900
1/16/1997,81.405846,83.214859,81.10434,82.762611,66.735649,4036000
1/17/1997,83.06411,84.11937,82.762611,83.365616,67.221855,2936600
1/20/1997,83.06411,83.06411,81.255089,81.405846,65.641594,2055700
1/21/1997,79.898331,83.667114,79.898331,82.310356,66.370972,3279200
1/22/1997,83.214859,84.11937,82.913361,83.667114,67.464973,2725400
1/23/1997,83.516365,83.96862,81.858101,81.858101,66.006279,2429800
1/24/1997,82.159599,82.310356,79.446075,79.898331,64.42601,2820900
1/27/1997,79.747574,79.747574,76.581795,78.08931,62.967293,2733800
1/28/1997,79.446075,81.405846,79.144569,80.652084,65.033829,2508000
1/29/1997,80.652084,80.95359,79.144569,79.596825,64.182907,1191000
1/30/1997,79.596825,81.10434,79.596825,80.350586,64.790657,1251100
1/31/1997,80.501335,83.214859,80.501335,82.310356,66.370972,2303600
2/3/1997,81.10434,81.858101,80.350586,80.501335,64.912247,1294400
2/4/1997,80.04908,82.159599,80.04908,81.556595,65.763107,2511900
2/5/1997,81.255089,81.255089,75.07428,77.486305,62.481083,3503000
2/6/1997,77.486305,80.802841,77.184799,80.04908,64.547539,3045100
2/7/1997,80.501335,81.255089,78.843071,80.652084,65.033829,1939000
2/10/1997,79.446075,82.461105,79.446075,81.405846,65.641594,2499200
2/11/1997,80.199829,80.802841,74.772774,76.581795,61.751751,5810500
2/12/1997,76.883293,77.787804,74.169769,76.883293,61.994843,4680100
2/13/1997,76.280289,76.732544,75.375778,75.97879,61.265488,3577600
2/14/1997,76.129539,77.486305,75.828033,76.280289,61.508598,2350300
2/18/1997,75.828033,76.280289,74.923523,74.923523,60.414589,1602600
2/19/1997,74.772774,76.280289,74.471275,75.526535,60.900837,1638200
2/20/1997,74.923523,75.828033,70.400978,72.05925,58.104958,3490400
2/21/1997,72.05925,72.511505,70.702484,71.305489,57.497158,2764300
2/24/1997,70.551735,72.209999,70.551735,70.853233,57.132507,1882500
2/25/1997,70.250229,70.551735,68.441208,69.194969,55.795361,4468100
2/26/1997,70.551735,70.702484,68.290459,70.551735,56.889385,3051300
2/27/1997,70.853233,70.853233,66.933693,66.933693,53.971962,2856600
2/28/1997,66.933693,68.441208,66.330688,67.536697,54.458202,3348200
3/3/1997,67.687454,68.290459,66.933693,67.235199,54.215115,1563600
3/4/1997,67.536697,70.250229,66.933693,68.893463,55.552227,3442900
3/5/1997,69.797974,70.09948,68.441208,69.496468,56.038479,2205600
3/6/1997,69.345718,71.606995,69.345718,70.853233,57.132507,3349900
3/7/1997,71.456238,72.511505,71.305489,71.606995,57.740299,2221300
3/10/1997,71.606995,72.05925,69.496468,69.647224,56.159992,1200900
3/11/1997,70.09948,71.606995,69.647224,69.797974,56.28159,1738300
3/12/1997,69.194969,70.250229,68.290459,68.893463,55.6479,2296100
3/13/1997,68.290459,69.044212,67.235199,67.235199,54.308479,1431800
3/14/1997,68.290459,68.290459,66.481438,66.632187,53.821381,1446900
3/17/1997,66.330688,66.782944,65.124672,66.632187,53.821381,2070200
3/18/1997,66.933693,68.139709,65.576927,67.536697,54.551991,2040900
3/19/1997,66.933693,67.235199,65.878433,66.179939,53.456104,1855600
3/20/1997,66.481438,68.591965,66.179939,68.290459,55.160828,2198200
3/21/1997,68.139709,68.139709,66.632187,67.687454,54.673775,2072800
3/24/1997,67.084442,69.345718,66.481438,69.194969,55.891449,1994300
3/25/1997,70.551735,72.05925,70.400978,70.400978,56.865604,3066700
3/26/1997,71.456238,75.07428,71.305489,73.039131,58.99651,4512800
3/27/1997,72.963753,75.225029,72.511505,73.265259,59.179165,3066400
3/31/1997,72.813004,73.717514,71.757744,72.963753,58.935658,2227500
4/1/1997,72.209999,72.813004,71.606995,71.908493,58.083263,2251700
4/2/1997,71.305489,71.908493,70.400978,71.003983,57.352676,1897800
4/3/1997,70.250229,71.908493,70.09948,71.757744,57.961479,1660900
4/4/1997,70.853233,72.662254,70.853233,72.05925,58.205032,2118500
4/7/1997,72.813004,74.923523,72.662254,73.717514,59.544495,1991800
4/8/1997,73.566765,73.717514,70.250229,71.757744,57.961479,3608200
4/9/1997,71.456238,72.813004,70.853233,71.154739,57.474442,2283200
4/10/1997,71.003983,72.662254,70.250229,72.209999,58.326797,1905800
4/11/1997,71.154739,72.209999,69.948723,70.400978,56.865604,1681700
4/14/1997,70.551735,71.154739,69.044212,70.853233,57.2309,1578600
4/15/1997,71.908493,71.908493,70.09948,70.702484,57.109131,1238500
4/16/1997,70.702484,71.606995,70.551735,71.305489,57.596172,1051700
4/17/1997,71.154739,71.908493,69.647224,70.09948,56.622059,1241900
4/18/1997,70.09948,70.400978,67.988953,68.290459,55.160828,1464400
4/21/1997,68.591965,69.345718,66.782944,67.687454,54.673775,1391400
4/22/1997,67.838203,69.496468,66.782944,69.496468,56.134987,1788600
4/23/1997,69.194969,71.003983,69.044212,70.09948,56.622059,1394600
4/24/1997,70.551735,71.154739,69.345718,69.948723,56.500275,1515800
4/25/1997,69.496468,69.647224,66.481438,66.782944,53.943184,1839900
4/28/1997,66.179939,67.235199,66.179939,66.782944,53.943184,1768800
4/29/1997,69.948723,70.09948,68.441208,68.591965,55.404388,1789100
4/30/1997,68.139709,69.797974,67.988953,68.893463,55.6479,2403100
5/1/1997,69.345718,70.702484,68.742714,68.742714,55.526157,2036500
5/2/1997,69.496468,73.265259,69.194969,72.511505,58.570362,2899200
5/5/1997,72.511505,76.280289,72.360748,76.129539,61.492748,4510700
5/6/1997,75.375778,75.828033,73.11451,73.566765,59.422745,3077800
5/7/1997,73.416008,75.828033,73.416008,74.01902,59.788029,2270300
5/8/1997,73.717514,75.07428,72.662254,72.662254,58.69212,1745000
5/9/1997,73.11451,74.772774,72.813004,74.772774,60.396858,2170600
5/12/1997,75.07428,77.184799,74.772774,76.732544,61.97982,4228600
5/13/1997,77.03405,77.637054,74.923523,75.225029,60.762146,3274500
5/14/1997,75.677284,77.335548,75.526535,76.732544,61.97982,2165100
5/15/1997,76.732544,77.787804,76.431046,77.486305,62.588703,1695100
5/16/1997,76.883293,77.03405,75.375778,75.677284,61.12746,2021000
5/19/1997,75.526535,76.129539,74.923523,75.225029,60.762146,1224800
5/20/1997,74.471275,76.732544,74.471275,76.581795,61.858105,1633000
5/21/1997,77.03405,78.08931,76.883293,77.637054,62.710434,2031800
5/22/1997,77.335548,77.637054,76.581795,76.581795,61.858105,1285600
5/23/1997,76.732544,78.692314,76.732544,78.692314,63.562828,2173900
5/27/1997,78.240059,80.350586,78.08931,80.350586,64.902245,2618600
5/28/1997,80.04908,81.858101,79.747574,81.405846,65.754646,2856900
5/29/1997,81.405846,81.707344,80.199829,80.199829,64.780518,1792000
5/30/1997,77.93856,80.350586,77.93856,80.04908,64.658699,2958400
6/2/1997,79.898331,81.10434,79.747574,80.501335,65.024063,1264500
6/3/1997,79.747574,80.04908,78.541565,78.843071,63.684608,1403100
6/4/1997,78.390816,78.99382,77.184799,78.843071,63.684608,1853100
6/5/1997,78.99382,80.199829,78.692314,79.144569,63.928143,1319400
6/6/1997,79.144569,80.652084,78.99382,80.501335,65.024063,1367600
6/9/1997,80.802841,81.405846,80.501335,80.802841,65.267563,1886900
6/10/1997,80.802841,81.255089,79.898331,80.199829,64.780518,1716900
6/11/1997,80.802841,83.667114,80.501335,82.762611,66.850594,3511900
6/12/1997,82.461105,84.270126,82.00885,83.365616,67.435417,3094900
6/13/1997,83.214859,85.02388,83.06411,84.420876,68.289024,3877200
6/16/1997,84.571625,84.873131,83.96862,84.11937,68.045135,1710500
6/17/1997,84.11937,86.832901,83.96862,85.626884,69.264557,3442500
6/18/1997,85.02388,87.435905,84.722382,87.285156,70.60598,2579800
6/19/1997,86.682152,86.832901,85.325386,85.476135,69.142639,2068200
6/20/1997,86.229897,86.682152,85.626884,86.682152,70.118156,2242200
6/23/1997,86.380646,86.682152,85.02388,85.02388,68.776794,1368400
6/24/1997,85.626884,86.380646,83.817871,86.07914,69.630409,1501100
6/25/1997,87.888161,90.601692,86.832901,90.450935,73.166794,4645700
6/26/1997,90.752441,93.767471,90.601692,92.561462,74.874023,4310300
6/27/1997,93.239838,95.199615,92.561462,92.712212,74.995941,2996700
6/30/1997,92.410706,92.712212,89.697182,91.807701,74.264328,2927800
7/1/1997,91.95845,93.164467,90.82782,91.95845,74.386215,2005300
7/2/1997,92.862961,95.576492,92.636833,95.048859,76.886108,3310000
7/3/1997,96.179497,97.084007,95.651863,97.008629,78.471413,2002300
7/7/1997,96.631752,98.666901,96.481003,96.933258,78.410461,2710200
7/8/1997,96.782501,100.099037,95.727242,99.496033,80.483467,5113400
7/9/1997,103.717072,104.923088,102.661812,103.717072,83.897949,7503900
7/10/1997,103.189445,103.943199,100.852798,102.360313,82.800415,4202100
7/11/1997,102.360313,103.566322,101.681931,102.661812,83.044296,2373200
7/14/1997,102.360313,103.641701,102.058807,102.511063,82.922363,2762100
7/15/1997,103.114067,105.526093,102.586441,105.073837,84.995438,4055800
7/16/1997,106.053726,109.144135,105.676842,108.465752,87.739204,3121300
7/17/1997,106.732109,107.636612,106.279854,107.335114,86.824631,2748000
7/18/1997,104.923088,104.998466,97.687012,98.893028,79.995712,5223800
7/21/1997,98.591522,98.81765,94.068977,95.124237,76.947075,5697400
7/22/1997,96.481003,96.933258,95.425735,96.933258,78.410461,4125500
7/23/1997,97.159386,98.139267,95.576492,95.576492,77.312958,2602900
7/24/1997,97.084007,97.385506,95.576492,96.028748,77.678757,3717900
7/25/1997,96.104118,96.254875,93.767471,95.576492,77.312958,2001900
7/28/1997,95.727242,95.80262,94.295105,94.596603,76.520279,1406600
7/29/1997,93.541344,93.993599,91.88308,92.410706,74.75206,2523400
7/30/1997,92.862961,97.611633,92.78759,97.536263,78.898232,3193000
7/31/1997,98.290016,98.893028,96.104118,96.933258,78.410461,1999600
8/1/1997,96.70713,97.460884,94.596603,97.385506,78.77623,1935200
8/4/1997,98.139267,101.908058,97.687012,100.551292,81.337112,2367300
8/5/1997,100.928169,102.435684,100.702042,100.852798,81.581017,1799500
8/6/1997,100.852798,100.852798,98.893028,99.119156,80.178673,1765300
8/7/1997,100.400543,100.702042,97.687012,98.063889,79.325005,1780000
8/8/1997,96.70713,97.611633,94.822731,96.70713,78.227509,1726000
8/11/1997,96.70713,96.782501,94.370476,96.405624,77.98362,1377500
8/12/1997,96.481003,99.269905,95.80262,96.481003,78.044571,1757400
8/13/1997,98.063889,98.139267,95.501114,96.933258,78.410461,1844900
8/14/1997,97.234756,99.496033,96.481003,99.496033,80.483467,1733400
8/15/1997,98.666901,98.666901,96.481003,96.556374,78.105553,1259500
8/18/1997,95.576492,96.481003,94.219727,96.405624,77.98362,1575100
8/19/1997,96.481003,97.310135,95.274986,96.179497,77.800652,2160000
8/20/1997,95.877991,96.104118,94.068977,95.576492,77.312958,2685600
8/21/1997,95.953369,97.837761,95.274986,96.481003,78.044571,2636900
8/22/1997,95.425735,96.179497,94.068977,95.727242,77.434868,1830300
8/25/1997,95.727242,97.687012,95.048859,95.953369,77.617798,1633000
8/26/1997,95.274986,95.727242,93.239838,93.541344,75.666679,2018100
8/27/1997,93.315216,93.616722,89.546425,91.656952,74.14238,3864200
8/28/1997,88.86805,91.280067,88.340416,89.99868,72.800972,2643100
8/29/1997,89.847931,89.847931,88.340416,88.491165,71.581535,1748400
9/2/1997,89.169548,92.410706,88.94342,92.410706,74.75206,2619600
9/3/1997,92.259956,93.541344,90.601692,90.752441,73.410706,1638200
9/4/1997,91.355446,92.033829,89.395676,90.375565,73.105843,1499100
9/5/1997,91.129318,92.78759,90.224808,92.410706,74.75206,2871200
9/8/1997,93.465965,93.767471,92.184578,93.013718,75.239853,1649700
9/9/1997,92.712212,94.219727,92.561462,92.636833,74.935028,1802300
9/10/1997,91.807701,92.184578,89.697182,89.697182,72.557053,1369800
9/11/1997,89.621803,91.204697,79.596825,79.596825,64.386765,2093700
9/12/1997,85.02388,85.02388,82.385727,83.440987,67.598282,11557500
9/15/1997,84.11937,84.194748,80.501335,80.802841,65.461014,3378600
9/16/1997,81.631973,83.139488,81.255089,82.837982,67.109795,2821800
9/17/1997,83.214859,83.214859,79.596825,79.596825,64.483986,3327300
9/18/1997,79.973701,81.631973,79.898331,80.124458,64.911438,2745300
9/19/1997,81.255089,81.255089,79.747574,80.275208,65.033554,2362800
9/22/1997,81.10434,81.330467,80.199829,81.330467,65.888489,2143200
9/23/1997,81.405846,83.06411,81.255089,82.234978,66.621239,3170700
9/24/1997,83.742493,84.194748,83.214859,83.516365,67.65937,2735200
9/25/1997,84.345497,84.873131,82.611855,82.988731,67.231888,2050600
9/26/1997,83.667114,83.817871,81.481216,82.611855,66.926582,1502500
9/29/1997,82.762611,85.702263,82.385727,85.250008,69.063843,2719100
9/30/1997,85.626884,87.511284,85.325386,86.682152,70.224037,2866800
10/1/1997,86.832901,88.415794,86.003769,86.380646,69.979774,2308900
10/2/1997,86.380646,86.682152,83.516365,84.194748,68.208923,2433300
10/3/1997,85.325386,87.511284,85.174629,87.059029,70.529381,2627700
10/6/1997,88.114288,88.189667,85.626884,85.626884,69.369141,2214200
10/7/1997,86.229897,89.697182,86.229897,88.265038,71.506393,4662600
10/8/1997,88.792671,89.923309,88.340416,89.697182,72.666603,2218200
10/9/1997,89.244926,90.677063,88.717293,90.074059,72.971939,1583700
10/10/1997,89.923309,90.375565,89.094177,89.244926,72.300247,1109600
10/13/1997,90.074059,90.450935,88.792671,89.546425,72.544487,1170400
10/14/1997,89.471054,89.471054,86.380646,87.511284,70.89576,1587000
10/15/1997,86.832901,86.832901,84.571625,85.02388,68.880638,2475400
10/16/1997,85.325386,85.777641,83.214859,84.270126,68.270012,2141400
10/17/1997,83.893242,84.420876,81.556595,82.913361,67.170837,3044100
10/20/1997,83.365616,84.270126,82.00885,84.043999,68.0868,1421800
10/21/1997,84.270126,85.400757,81.255089,82.762611,67.048691,3460700
10/22/1997,83.440987,84.797752,82.00885,82.159599,66.560181,2004000
10/23/1997,79.596825,80.727463,78.390816,78.843071,63.873348,5191800
10/24/1997,80.350586,80.501335,72.436127,76.883293,62.28569,5775700
10/27/1997,75.149651,76.280289,69.873352,71.154739,57.644814,4566100
10/28/1997,70.551735,75.828033,67.536697,75.300407,61.003307,6877300
10/29/1997,75.677284,76.581795,72.888382,74.245148,60.148438,3142700
10/30/1997,72.436127,73.868263,69.948723,70.17485,56.85096,5235900
10/31/1997,73.491386,75.07428,72.813004,74.772774,60.57589,3556100
11/3/1997,75.903412,77.184799,75.903412,76.732544,62.16354,1922600
11/4/1997,76.732544,78.541565,76.054161,78.013931,63.20166,1706000
11/5/1997,78.240059,79.295319,76.732544,77.863182,63.079525,1490300
11/6/1997,77.184799,77.335548,75.752663,76.054161,61.613976,1819800
11/7/1997,75.903412,75.903412,73.868263,75.07428,60.820152,2561100
11/10/1997,75.375778,76.807922,74.395897,74.395897,60.270512,1913800
11/11/1997,74.697403,76.958672,74.697403,75.375778,61.064388,1567200
11/12/1997,74.772774,76.129539,73.943642,73.943642,59.904179,2610900
11/13/1997,74.01902,76.581795,74.01902,75.677284,61.30864,2316500
11/14/1997,76.204918,78.390816,75.225029,77.863182,63.079525,1819000
11/17/1997,79.596825,80.199829,78.99382,79.898331,64.728256,1637800
11/18/1997,79.596825,79.822952,77.109421,77.109421,62.468868,1402900
11/19/1997,77.109421,78.390816,76.280289,76.506416,61.980335,1694800
11/20/1997,76.581795,80.04908,76.355667,79.295319,64.239738,2245100
11/21/1997,79.898331,81.10434,79.596825,80.95359,65.583168,2676300
11/24/1997,80.350586,81.631973,77.184799,77.410927,62.713135,2248600
11/25/1997,78.390816,79.596825,76.657173,78.164688,63.323776,2115300
11/26/1997,78.918442,79.672203,76.280289,76.506416,61.980335,1801200
11/28/1997,76.506416,76.581795,75.752663,75.828033,61.430771,1042300
12/1/1997,76.129539,80.124458,76.129539,80.04908,64.850395,2027800
12/2/1997,79.295319,79.295319,75.97879,76.732544,62.16354,2511200
12/3/1997,75.97879,78.616943,75.601906,78.08931,63.262726,2977400
12/4/1997,78.843071,78.843071,74.169769,74.998901,60.759071,2897700
12/5/1997,74.998901,77.03405,74.169769,75.225029,60.942268,3131900
12/8/1997,75.752663,77.787804,75.375778,76.204918,61.736111,1908700
12/9/1997,75.752663,77.03405,74.772774,74.923523,60.698021,1253800
12/10/1997,73.868263,73.868263,71.154739,72.209999,58.499718,4755200
12/11/1997,71.003983,72.285378,67.913582,67.913582,55.110596,5874500
12/12/1997,69.873352,70.17485,66.481438,67.385948,54.682449,4761700
12/15/1997,67.536697,70.325607,66.330688,69.873352,56.700928,4099600
12/16/1997,70.17485,71.003983,67.31057,67.838203,55.049435,3580800
12/17/1997,67.762825,68.893463,65.275429,65.3508,53.030964,5322900
12/18/1997,67.084442,68.290459,66.104561,67.31057,54.621269,4756500
12/19/1997,67.235199,70.476357,66.556816,70.250229,57.00676,4657700
12/22/1997,70.551735,71.757744,68.968842,69.873352,56.700928,2567600
12/23/1997,69.647224,70.09948,67.31057,67.385948,54.682449,1781100
12/24/1997,67.687454,68.365837,66.782944,66.933693,54.315434,949400
12/26/1997,67.461327,67.838203,67.009071,67.536697,54.804768,634800
12/29/1997,68.441208,68.591965,66.707565,67.612076,54.865944,2234900
12/30/1997,68.441208,69.27034,68.290459,68.893463,55.905754,2152800
12/31/1997,68.893463,69.948723,68.667336,68.968842,55.96693,1773100
1/2/1998,69.571846,70.476357,69.421097,70.09948,56.884411,1341600
1/5/1998,70.400978,72.963753,70.250229,71.757744,58.230034,2847700
1/6/1998,71.757744,72.888382,70.17485,70.853233,57.496098,1889600
1/7/1998,70.325607,70.476357,68.441208,70.250229,57.00676,1913300
1/8/1998,70.17485,71.23011,69.119591,69.647224,56.517399,2128400
1/9/1998,69.496468,70.024101,66.104561,66.933693,54.315434,3154100
1/12/1998,65.953812,67.009071,64.823174,65.727684,53.336796,3375200
1/13/1998,66.933693,69.496468,65.727684,69.345718,56.272758,5426400
1/14/1998,69.345718,69.345718,66.933693,68.667336,55.722263,2672900
1/15/1998,68.441208,68.742714,67.159821,67.385948,54.682449,1669800
1/16/1998,68.290459,68.290459,66.632187,67.687454,54.927124,2089500
1/20/1998,68.742714,69.496468,67.687454,69.27034,56.211597,1921800
1/21/1998,68.742714,69.873352,68.21508,69.722595,56.578575,2181500
